id,host_id,neighbourhood_group,neighbourhood,room_type,price,last_review
11651980,61391963,Manhattan,Midtown,Entire home/apt,165,
11652262,1479763,Brooklyn,Williamsburg,Entire home/apt,150,14/09/2018
11652590,26405086,Manhattan,Harlem,Private room,99,23/05/2017
11652872,61391963,Manhattan,Midtown,Entire home/apt,133,31/07/2018
11653081,282655,Brooklyn,Flatbush,Entire home/apt,150,01/07/2019
11653913,10575779,Queens,Astoria,Entire home/apt,190,26/03/2016
11654372,6001746,Brooklyn,Bushwick,Private room,60,
11655500,61842904,Brooklyn,Crown Heights,Entire home/apt,106,20/06/2019
11656367,61851697,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,
11656396,6392776,Brooklyn,Williamsburg,Entire home/apt,190,25/06/2019
11656721,46502890,Queens,Jamaica Estates,Private room,750,
11656750,17548437,Bronx,Melrose,Entire home/apt,150,02/07/2019
11657285,15835554,Brooklyn,Gowanus,Entire home/apt,150,
11657725,61863502,Manhattan,Upper East Side,Entire home/apt,119,19/06/2016
11657888,60346942,Brooklyn,Bedford-Stuyvesant,Private room,62,29/05/2019
11658950,21382844,Manhattan,Gramercy,Private room,99,23/04/2017
11659008,52347885,Brooklyn,Flatlands,Private room,34,23/06/2019
11659242,24856724,Manhattan,Lower East Side,Entire home/apt,129,15/06/2019
11659296,49572092,Brooklyn,Williamsburg,Entire home/apt,105,28/11/2017
11660015,8856151,Manhattan,SoHo,Entire home/apt,229,
11667455,61938683,Manhattan,Upper West Side,Entire home/apt,350,
11667910,60500199,Manhattan,Harlem,Entire home/apt,205,03/06/2019
11668469,61945871,Queens,Rockaway Beach,Private room,85,26/05/2019
11670639,61962183,Queens,Ditmars Steinway,Private room,30,
11671588,61391963,Manhattan,Upper West Side,Entire home/apt,150,31/05/2019
11672400,61972032,Manhattan,Gramercy,Entire home/apt,186,24/06/2019
11672539,52794726,Brooklyn,Downtown Brooklyn,Private room,50,
11672600,4992559,Brooklyn,Park Slope,Entire home/apt,200,01/10/2016
11672849,57694481,Manhattan,Upper West Side,Entire home/apt,172,22/06/2019
11673282,16098958,Manhattan,Upper East Side,Entire home/apt,250,05/04/2017
11674309,61391963,Manhattan,Kips Bay,Entire home/apt,133,05/03/2018
11675095,26584499,Manhattan,Upper West Side,Entire home/apt,150,06/10/2018
11675256,34564001,Manhattan,Chelsea,Entire home/apt,290,06/03/2019
11675341,62001039,Queens,Forest Hills,Entire home/apt,120,05/06/2016
11675715,56714504,Bronx,City Island,Entire home/apt,95,18/06/2019
11675817,1534857,Manhattan,Chinatown,Entire home/apt,120,08/04/2016
11676984,62014546,Manhattan,Upper East Side,Entire home/apt,165,23/06/2019
11677431,3850478,Brooklyn,Greenpoint,Private room,50,
11677489,8756821,Manhattan,Chinatown,Entire home/apt,180,02/10/2017
11678327,9073820,Brooklyn,Bedford-Stuyvesant,Private room,38,
11679675,61553719,Brooklyn,Bedford-Stuyvesant,Entire home/apt,85,17/11/2018
11680027,13305499,Manhattan,Lower East Side,Entire home/apt,145,08/05/2016
11684682,116382,Brooklyn,Crown Heights,Private room,29,19/05/2019
11685868,3792156,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,31/07/2016
11687738,61391963,Manhattan,Upper East Side,Entire home/apt,117,31/05/2019
11689818,22808020,Brooklyn,Bushwick,Entire home/apt,70,09/08/2016
11690836,46036778,Manhattan,Upper East Side,Entire home/apt,180,
11691699,12010675,Brooklyn,Sunset Park,Entire home/apt,115,10/08/2016
11693193,62130666,Brooklyn,Williamsburg,Entire home/apt,225,07/07/2019
11695094,45595980,Manhattan,Upper East Side,Entire home/apt,140,06/05/2019
11695338,16234492,Bronx,Soundview,Private room,45,07/08/2016
11696801,33214549,Manhattan,East Village,Private room,119,29/04/2019
11697308,61391963,Manhattan,Upper East Side,Entire home/apt,125,31/05/2019
11698352,22769314,Brooklyn,Williamsburg,Private room,46,
11699080,1838844,Brooklyn,Bushwick,Private room,50,
11700121,1640615,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,19/07/2016
11701404,62192916,Manhattan,Upper West Side,Entire home/apt,120,07/06/2019
11707920,14898658,Brooklyn,Kensington,Private room,45,19/06/2019
11710327,62249912,Brooklyn,Fort Greene,Private room,115,01/01/2018
11712888,412228,Manhattan,Upper West Side,Private room,95,
11713899,39149459,Manhattan,East Village,Entire home/apt,110,23/05/2016
11714137,1486872,Brooklyn,Gowanus,Entire home/apt,250,17/05/2019
11714323,10078038,Brooklyn,Williamsburg,Entire home/apt,300,22/06/2019
11714752,17156658,Queens,Astoria,Private room,45,28/06/2019
11715256,61391963,Manhattan,Kips Bay,Entire home/apt,159,25/03/2019
11715392,3256433,Manhattan,Lower East Side,Entire home/apt,220,13/10/2017
11715651,61391963,Manhattan,Kips Bay,Entire home/apt,159,15/04/2018
11716677,23902914,Manhattan,East Village,Entire home/apt,70,25/06/2019
11716947,62298504,Brooklyn,Greenpoint,Private room,45,08/09/2016
11718329,41411171,Manhattan,Upper West Side,Private room,40,
11718547,18562674,Manhattan,Harlem,Private room,81,01/06/2019
11720001,62320186,Manhattan,Harlem,Entire home/apt,190,01/07/2019
11720130,59625377,Manhattan,Hell's Kitchen,Entire home/apt,225,25/06/2019
11721727,62335395,Manhattan,Washington Heights,Shared room,360,
11724873,62359474,Manhattan,Hell's Kitchen,Entire home/apt,125,03/07/2019
11728836,10620222,Queens,Astoria,Entire home/apt,95,26/03/2016
11730376,1700752,Queens,Elmhurst,Entire home/apt,62,29/03/2019
11730504,11292325,Manhattan,Harlem,Entire home/apt,150,15/12/2018
11732848,292522,Brooklyn,Fort Greene,Entire home/apt,495,05/07/2019
11732961,5362257,Manhattan,Harlem,Entire home/apt,130,26/06/2019
11735378,18466740,Brooklyn,Bushwick,Private room,80,04/01/2019
11737524,11544181,Brooklyn,Greenpoint,Private room,89,23/06/2019
11737916,2350014,Brooklyn,Crown Heights,Private room,55,
11738831,25116430,Manhattan,Upper East Side,Entire home/apt,140,05/06/2019
11738951,61303786,Manhattan,Financial District,Private room,60,02/05/2016
11739071,61391963,Manhattan,Midtown,Entire home/apt,142,31/05/2019
11739168,61391963,Manhattan,Upper East Side,Entire home/apt,125,11/04/2019
11739698,61391963,Manhattan,Hell's Kitchen,Entire home/apt,133,22/06/2019
11740163,1709729,Brooklyn,Williamsburg,Entire home/apt,200,20/03/2018
11740386,24458604,Brooklyn,Williamsburg,Entire home/apt,85,02/05/2017
11741555,62466366,Manhattan,West Village,Entire home/apt,625,16/06/2019
11742647,19962052,Manhattan,Gramercy,Private room,100,06/06/2019
11743513,19285185,Brooklyn,Clinton Hill,Entire home/apt,176,07/02/2019
11745621,8208493,Manhattan,Hell's Kitchen,Entire home/apt,175,07/07/2019
11750272,25059970,Staten Island,Clifton,Entire home/apt,75,19/06/2019
11750766,2856748,Manhattan,Midtown,Entire home/apt,245,
11751327,61391963,Manhattan,Midtown,Entire home/apt,125,01/06/2019
11751718,61391963,Manhattan,Kips Bay,Entire home/apt,159,01/03/2019
11751916,62530335,Bronx,Concourse,Entire home/apt,110,
11752905,61391963,Manhattan,Midtown,Entire home/apt,150,01/10/2018
11753010,62535444,Brooklyn,Brighton Beach,Entire home/apt,99,26/06/2019
11753116,50199714,Brooklyn,Crown Heights,Private room,49,10/06/2019
11753760,62542300,Brooklyn,South Slope,Private room,140,05/07/2019
11753792,15423103,Brooklyn,Clinton Hill,Entire home/apt,200,06/08/2018
11754084,8488826,Manhattan,East Village,Entire home/apt,148,01/01/2017
11754456,61391963,Manhattan,Greenwich Village,Entire home/apt,165,14/05/2019
11755816,41616878,Brooklyn,Bushwick,Private room,59,04/05/2019
11755946,41616878,Brooklyn,Bushwick,Private room,45,08/06/2019
11756047,41616878,Brooklyn,Bushwick,Private room,45,31/03/2019
11758988,3150538,Manhattan,Harlem,Entire home/apt,225,01/01/2019
11760308,62588398,Manhattan,East Harlem,Private room,70,23/04/2019
11767644,62634797,Queens,Sunnyside,Entire home/apt,95,08/01/2019
11769558,62649248,Brooklyn,Bushwick,Entire home/apt,100,26/04/2019
11769741,17638424,Queens,Elmhurst,Private room,59,07/04/2019
11771598,36830075,Manhattan,Harlem,Private room,50,
11774815,62685348,Manhattan,Upper East Side,Entire home/apt,400,
11775127,15265556,Manhattan,East Village,Entire home/apt,100,15/03/2016
11775347,60081723,Manhattan,Hell's Kitchen,Entire home/apt,199,07/07/2019
11775483,116382,Brooklyn,Crown Heights,Private room,35,10/04/2019
11775601,15495404,Brooklyn,Crown Heights,Private room,65,
11776880,6598000,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,95,15/04/2017
11778761,13750728,Bronx,Longwood,Private room,60,24/06/2019
11782120,40219037,Manhattan,Hell's Kitchen,Entire home/apt,200,26/06/2019
11782585,46778061,Manhattan,Upper West Side,Entire home/apt,200,08/06/2019
11784410,62557719,Manhattan,Harlem,Private room,50,26/06/2019
11786053,37055110,Manhattan,Washington Heights,Private room,102,11/08/2017
11786452,46583440,Manhattan,Greenwich Village,Entire home/apt,152,01/04/2016
11786930,672573,Brooklyn,Cobble Hill,Entire home/apt,490,15/07/2016
11787290,29244447,Manhattan,Murray Hill,Entire home/apt,250,20/03/2016
11788559,4284154,Manhattan,Harlem,Entire home/apt,450,18/08/2018
11790047,62787599,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,98,05/05/2019
11790749,46798824,Brooklyn,Brighton Beach,Entire home/apt,199,
11791225,23269511,Queens,Astoria,Private room,50,27/05/2016
11791673,62787599,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,109,29/04/2019
11792006,1850179,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,01/01/2019
11793542,26271616,Manhattan,Upper West Side,Private room,96,
11796761,1039519,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,07/07/2018
11798782,26865924,Brooklyn,Crown Heights,Private room,65,13/06/2016
11799451,33547829,Manhattan,Midtown,Entire home/apt,130,02/06/2019
11800108,28551360,Manhattan,Upper East Side,Entire home/apt,120,13/11/2016
11801800,62850827,Brooklyn,Crown Heights,Entire home/apt,165,09/10/2016
11801942,62852022,Brooklyn,South Slope,Entire home/apt,200,31/05/2019
11801984,24232061,Manhattan,Upper East Side,Private room,122,27/10/2018
11802086,62852828,Manhattan,Harlem,Entire home/apt,400,11/05/2018
11803487,26377263,Brooklyn,Fort Greene,Private room,54,
11803893,26377263,Brooklyn,Fort Greene,Private room,54,
11804245,26377263,Brooklyn,Park Slope,Private room,54,
11812986,1162642,Manhattan,Nolita,Private room,250,26/03/2016
11814079,411437,Manhattan,Harlem,Entire home/apt,120,02/01/2017
11814184,8697041,Brooklyn,Williamsburg,Private room,75,
11816864,62939516,Queens,Long Island City,Private room,65,02/01/2018
11817212,264366,Brooklyn,Bedford-Stuyvesant,Private room,60,
11817955,4629474,Brooklyn,Sunset Park,Entire home/apt,179,
11818137,17638424,Queens,Elmhurst,Private room,43,17/06/2019
11821598,62968595,Manhattan,West Village,Entire home/apt,130,
11822193,62971703,Manhattan,Upper West Side,Entire home/apt,154,21/06/2019
11822434,62974212,Brooklyn,Bushwick,Entire home/apt,135,21/10/2018
11823125,62978797,Queens,Woodside,Private room,86,01/01/2019
11825152,19633984,Brooklyn,Columbia St,Private room,85,24/06/2018
11826442,4348515,Queens,East Elmhurst,Entire home/apt,80,20/06/2019
11826892,50556869,Brooklyn,Bedford-Stuyvesant,Private room,70,09/10/2017
11827037,63002307,Brooklyn,Prospect-Lefferts Gardens,Private room,65,
11827175,3716130,Manhattan,Harlem,Entire home/apt,100,01/01/2017
11827224,16058022,Manhattan,Gramercy,Entire home/apt,130,22/04/2016
11827451,63006814,Brooklyn,Crown Heights,Entire home/apt,139,28/06/2019
11829419,62915940,Brooklyn,Borough Park,Private room,35,09/08/2016
11833497,9946550,Brooklyn,South Slope,Entire home/apt,100,31/07/2016
11837681,44071830,Manhattan,East Harlem,Private room,60,
11837962,61391963,Manhattan,Midtown,Entire home/apt,133,29/09/2018
11839668,62829649,Manhattan,Flatiron District,Entire home/apt,275,15/06/2019
11840057,51447330,Manhattan,Lower East Side,Private room,112,
11840404,61391963,Manhattan,Kips Bay,Entire home/apt,142,05/06/2019
11840545,45526701,Brooklyn,Crown Heights,Entire home/apt,135,28/06/2019
11841709,63097249,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,165,21/10/2018
11841988,37809789,Manhattan,Upper West Side,Entire home/apt,200,
11842127,17980647,Manhattan,Upper West Side,Entire home/apt,425,
11842300,29936265,Manhattan,Financial District,Entire home/apt,110,22/12/2016
11842735,2384086,Brooklyn,Bedford-Stuyvesant,Private room,40,
11843397,23994508,Manhattan,East Harlem,Private room,70,16/06/2019
11844556,62557719,Manhattan,Harlem,Private room,65,04/11/2016
11844776,3864301,Queens,Sunnyside,Entire home/apt,95,08/06/2018
11845193,13318184,Brooklyn,Williamsburg,Private room,100,
11847204,9532490,Manhattan,East Village,Entire home/apt,140,09/06/2019
11850334,2682322,Manhattan,Kips Bay,Entire home/apt,150,
11850380,5245797,Brooklyn,Kensington,Entire home/apt,115,30/04/2017
11850782,39476438,Manhattan,Harlem,Private room,74,31/07/2016
11850900,63157598,Brooklyn,Williamsburg,Entire home/apt,175,26/04/2019
11850918,14363695,Manhattan,East Village,Entire home/apt,275,19/04/2016
11851288,42308954,Queens,Sunnyside,Entire home/apt,110,20/03/2017
11858737,40068602,Manhattan,East Village,Private room,69,23/03/2016
11859901,26867230,Brooklyn,Downtown Brooklyn,Private room,50,01/04/2016
11861349,12440590,Brooklyn,Williamsburg,Private room,85,17/11/2017
11862941,23914324,Manhattan,Financial District,Private room,110,
11863468,61391963,Manhattan,Chelsea,Entire home/apt,142,18/02/2019
11864530,45859087,Manhattan,Harlem,Private room,75,10/03/2019
11865398,43174657,Manhattan,East Village,Entire home/apt,133,01/01/2017
11866156,988788,Manhattan,Hell's Kitchen,Private room,79,03/04/2016
11866301,63256824,Bronx,Norwood,Entire home/apt,80,26/05/2016
11866751,30283594,Manhattan,Hell's Kitchen,Entire home/apt,239,03/04/2017
11867573,6544323,Manhattan,East Harlem,Entire home/apt,100,
11868050,10002513,Brooklyn,Park Slope,Entire home/apt,159,30/04/2017
11868110,63269523,Manhattan,East Village,Entire home/apt,140,21/03/2016
11868495,1633721,Manhattan,West Village,Entire home/apt,250,01/01/2017
11869400,47351539,Brooklyn,East Flatbush,Entire home/apt,135,23/06/2019
11871690,9361557,Brooklyn,Prospect-Lefferts Gardens,Private room,65,22/08/2017
11871903,50032395,Manhattan,Upper West Side,Private room,75,28/03/2016
11871932,63294576,Manhattan,Upper West Side,Entire home/apt,195,23/10/2016
11872337,3803638,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,01/07/2019
11873498,45859087,Manhattan,Harlem,Private room,70,19/01/2019
11881208,30283594,Manhattan,Hell's Kitchen,Entire home/apt,199,
11884931,18221107,Manhattan,Inwood,Private room,65,10/06/2018
11885997,17782625,Brooklyn,Vinegar Hill,Entire home/apt,245,13/12/2017
11888497,1414412,Manhattan,Upper East Side,Entire home/apt,150,01/01/2019
11888603,35211977,Brooklyn,Bushwick,Private room,55,28/03/2016
11890279,63407204,Manhattan,Flatiron District,Entire home/apt,650,24/05/2019
11890882,60617592,Queens,Astoria,Private room,50,24/03/2016
11891948,63291733,Brooklyn,Canarsie,Entire home/apt,81,29/06/2019
11892476,39476438,Manhattan,Harlem,Entire home/apt,92,28/08/2018
11893359,20348541,Manhattan,West Village,Private room,105,28/06/2016
11894427,10750483,Manhattan,East Harlem,Private room,89,02/01/2019
11901356,30733725,Brooklyn,Williamsburg,Entire home/apt,348,17/04/2016
11901938,3752523,Brooklyn,Crown Heights,Entire home/apt,168,07/06/2019
11902812,40883799,Brooklyn,Bushwick,Private room,65,29/06/2019
11903561,3937437,Manhattan,East Village,Entire home/apt,100,
11904191,63499716,Manhattan,Harlem,Entire home/apt,175,03/07/2019
11904345,3577509,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,25/06/2019
11905096,63506844,Brooklyn,Flatbush,Entire home/apt,119,08/07/2019
11905189,4323335,Brooklyn,Bedford-Stuyvesant,Entire home/apt,105,29/06/2019
11906169,2103550,Brooklyn,Crown Heights,Entire home/apt,200,
11909308,4392739,Manhattan,SoHo,Entire home/apt,290,08/06/2019
11909622,35362734,Brooklyn,Bedford-Stuyvesant,Private room,62,
11910257,50661711,Manhattan,Washington Heights,Private room,70,
11910278,174570,Brooklyn,Crown Heights,Entire home/apt,65,22/05/2016
11910848,63544192,Manhattan,Tribeca,Private room,60,31/07/2018
11911783,9143200,Manhattan,Upper West Side,Entire home/apt,160,13/06/2016
11912865,63560790,Queens,Kew Gardens,Shared room,45,19/05/2019
11920660,62316222,Manhattan,SoHo,Entire home/apt,595,06/06/2019
11922306,63623329,Brooklyn,Crown Heights,Private room,60,10/10/2016
11923007,7640852,Brooklyn,Williamsburg,Private room,95,
11923881,41099363,Brooklyn,Fort Greene,Private room,150,09/04/2019
11923955,35587586,Manhattan,Hell's Kitchen,Entire home/apt,200,
11924652,39111035,Manhattan,Upper West Side,Private room,160,31/08/2016
11924694,3167887,Manhattan,West Village,Entire home/apt,300,24/06/2019
11926941,4501003,Brooklyn,Flatbush,Entire home/apt,99,20/05/2016
11927032,12986134,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,
11927300,4386682,Queens,Ridgewood,Private room,35,02/03/2019
11927624,5251483,Brooklyn,Vinegar Hill,Entire home/apt,170,23/07/2016
11928097,17737517,Manhattan,East Harlem,Private room,65,
11928713,3274929,Brooklyn,Flatbush,Shared room,38,24/04/2019
11929230,31919152,Brooklyn,Williamsburg,Private room,60,
11933676,63702305,Manhattan,SoHo,Entire home/apt,500,01/07/2019
11935301,24253453,Brooklyn,Park Slope,Private room,85,24/06/2016
11937647,12446288,Brooklyn,Williamsburg,Entire home/apt,110,30/05/2018
11939910,9427555,Manhattan,East Harlem,Private room,60,29/06/2017
11940117,27488921,Manhattan,Harlem,Entire home/apt,148,23/06/2019
11941755,63755360,Manhattan,East Village,Entire home/apt,133,24/06/2019
11943700,19586959,Manhattan,Hell's Kitchen,Entire home/apt,160,
11943846,50976547,Manhattan,East Village,Entire home/apt,250,02/05/2016
11944668,37188098,Queens,Astoria,Private room,95,07/08/2016
11944718,13509844,Manhattan,East Harlem,Private room,69,14/08/2016
11946206,2705455,Queens,Long Island City,Entire home/apt,180,20/05/2016
11947067,63790712,Manhattan,Harlem,Private room,40,04/01/2019
11948586,63800453,Brooklyn,Flatbush,Private room,85,01/01/2017
11949531,3630684,Brooklyn,Bushwick,Private room,65,02/06/2019
11950107,32306916,Brooklyn,Crown Heights,Private room,55,15/05/2016
11950302,1212041,Manhattan,East Village,Shared room,75,15/09/2016
11959165,13209857,Manhattan,East Harlem,Entire home/apt,125,21/08/2018
11959854,45990565,Bronx,Morris Heights,Private room,26,08/06/2019
11960466,18994094,Brooklyn,Williamsburg,Entire home/apt,175,22/04/2019
11961053,3752933,Brooklyn,Red Hook,Private room,85,24/06/2019
11963123,7306184,Brooklyn,Clinton Hill,Entire home/apt,179,
11965263,9028473,Brooklyn,Crown Heights,Private room,75,
